Rupeebus - Quick Cash Loan Instant Online Approval,"100,000+","4,861",Finance,4.0,ina.rupeebus.pl.jk,Wecred Technologies Private Limited India,https://play.google.com/store/apps/details?id=ina.rupeebus.pl.jk," period for repayment: 91 days
 period for repayment: 150 days
 30%. Depending on the customer’s credit and risk profile
: If you have a loan amount of 10,000 INR and a time limit of 91 days, you will receive an amount of 9,670 in your account.
If you have overdue, you must pay: 10,000 * (1 + 3.75%) = 10,375
Overdue interest: 3% of total loan + 0.75% / day overdue.
Over 15 days: 1% / day (principal) overdue
Over 60 days: 1.1% / day (principal) overdue
Total interest not exceeding 100%
 is an 
 where users are provided with the best experience with minimal documentation, quick disbursement and super convenient application process. The entire journey can be filled within 10 minutes.
Address: No. 552, 1st Floor F Block Sahakara Nagar, BANGALORE, Bangalore, Karnataka, India, 560092
Business Registration Certificate No : U74999KA2019PTC122795
• Instant approval
Meet the basic eligibility criteria, share just a few details and have your 
 application approved instantly – in under 10 minutes.
• Online application
There’s no need to travel all the way to our institution for a Personal Loan. Now, you can apply for a Personal Loan Online from the comfort of your home! All you need to do is install app 
 Rupeebus and apply for a loan, which will be approved in mere minutes!
• Money in bank in 24 hours
 offers India’s fastest 
 – with disbursal in just 24 hours of your loan getting approved. Just think it, and get the money in your bank account.
• Minimal documentation
Follow the simple steps in the loan application process and submit the basic documents required to avail your loan online.
• Flexible tenors
With loan up to Rs.25 lakh on offer, you can meet any financial obligation without a hassle. Borrow as much as you need and repay it over flexible tenors ranging from 14 days to 21 days.
• Collateral-free loan
Rupeebus 
  is unsecured loan – this means you can borrow the money that you need without having to worry about pledging any collateral.
• No hidden charges 
What you see is what you get. With easy to understand terms and conditions, your Rupeebus 
 is transparent. There are no hidden charges. Stay fully informed about your loan by reading the terms and conditions.
• Safe and secure
Rupeebus is safe, 
 recognizes the importance of protecting personal details and information and provides this Privacy Policy with respect to the access and use of Rupeebus 
Use a Rupeebus 
 to meet a wide range of financial requirements such as planning a vacation or shopping, paying for your higher studies or home renovation. 
 offers attractive interest rates and a host of benefits to help you meet all your financial obligations with ease. Install app loan online Rupeebus and avail a loan today.
-------------------------------------
: https://www.rupeebus.com/#/
: customerservice@rupeebus.com
: https://www.facebook.com/rupeebus/",1.0.2,"October 31, 2019","online loan, online personal loan, mudra loan online apply, online loan apply, instant loan online",,,,Mon Dec  9 00:35:51 2019
10MinuteLoan,"1,000,000+","10,563",Finance,3.8,com.fl.tenminuteloan,FriendLoan Technologies Pvt. Ltd.,https://play.google.com/store/apps/details?id=com.fl.tenminuteloan,"1) Quick Loan Approval
2) No Documentation Work
3) Transparent Processing and No Hidden Charges
4) Higher Loan Amount
5) Low interest rates
6) Loan Approved and Processed within 10 Minutes
 Loan can be used for
1) Cash Advance
2) Salary Advance
3) Debt Consolidation
4) Emergency Loan
5) Marriage Loan
More than 200,000 happy users.
Loan Product Illustration
We offer loans ranging from ₹2,500 to ₹100,000 with payment tenures ranging from 30 days to 12 months. FriendLoan charges processing fee while disbursing the loan which is ₹500 or 2% of principal whichever is higher. Interest rates range from 10%-29% annually. 
Penalty is charged only on EMI paid after scheduled due date.
The APR for our personal loan product varies between 24% to 34%.
In addition to it, GST will be applicable only on the fee components as per Indian laws.
Example
A new customer availing personal loan of ₹25,000 at an interest rate of 24%, processing fee of ₹500 for a period of 12 months would translate to an APR 27.97%.
Interest and EMI Calculation
For loan amount of ₹25,000 at interest 24% per annum for 12 month repayment tenure the overall interest payable is ₹3,368 only. The EMI per month would be ₹2,364.
Contact Us
1. Mail: support@friendloan.in
2. Call: 6369244030",1.23,"December 2, 2019",Bug fixes and Enhancements,,,,Mon Dec  9 00:35:52 2019
StashFin - Quick & Easy Personal Loans,"1,000,000+","21,504",Finance,3.1,com.stashfin.android,StashFin,https://play.google.com/store/apps/details?id=com.stashfin.android,"India’s Fastest, Easiest, Safest and Smartest Personal Loan App
StashFin App provides instant personal loan upto ₹5 lac at low interest rates with minimum documentation to fulfill your financial needs. We also provide short loans upto ₹10,000 across India. We are operational in more than 20+ cities in India. 
Pick a personal loan that fits your budget, and see your progress with the same every month. In matters of loans, one size doesn’t fit all. We offer the freedom to you to pick a loan that fits your budget, such that you are always in control of your finances. We understand that you have several financial obligations and so we are rooting for your success in managing your finances. Hence we offer you the choice of picking a loan most suited to you.
Our loans range from ₹500 to ₹5,00,000 with repayment periods starting from 3 months to 36 months. We offer interest rates ranging from 11.99% - 59.99% APR (Annual Percentage Rate), however rates may vary case to case. All loans are paid through Equal Monthly Instalments (EMIs) via electronic payment. We do charge low processing fees in certain cases and have no other hidden costs.
Example: If a customer takes a loan of ₹10,000 for a period of 3 months, at an annual interest rate of 11.99% APR, then the customer will pay an EMI for 3 months of  ₹3,400 per month. Total payment over 3 months will be ₹10,200* (including principal and Interest).
The Quick Technique to Get Your Loan :
Download the StashFin App.
Register Your Account.
Fill out the Your Personal and Professional details with required document.
After the submission, you may receive a call for verification. The final application result will be shown in the APP and sent a text message via SMS if approved.
E-sign the loan agreement after the approval.
After the E-sign, the approved loan amount will be disbursed into your account within 5 minutes and SMS notification will be sent.
                                   
             
Required Eligibility:
You must be a citizen of India.
Your age must be 18+ years.
You must have a source of income (either Salaried or self Employed).
Required Documents:
 Address Proof (either of Aadhaar/Voter ID/Passport/Driving License)
 Identity Proof (PAN ID)
In some cases, you may be asked for the following document:
Bank Statement
ITR/ GST Paper
 
 
Operational Cities: Delhi-NCR (Delhi, New Delhi, Noida, Greater Noida, Faridabad, Ghaziabad, Gurgaon), Mumbai, Thane, Pune, Hyderabad, Chennai, Bangalore, Indore, Chandigarh, Panchkula, Pithampur, Bhiwandi, Zirakpur, Kharar.
 
 
Security & Protection of Privacy:
Data security and privacy is a top priority at StashFin. Our backend APIs comply with mandated security standards and robust protocols which have been tested and certified. The APP requires the following permissions to function properly:
Text messages
Location
Contacts
Camera & Media
Device Info",4.1.0,"November 29, 2019","Virtual Card added for elevate users.
Performance improved, Security enhancements.",,,,Mon Dec  9 00:35:54 2019
IDFC FIRST Loans,"1,000,000+","75,780",Finance,4.4,com.capitalfirst,IDFC FIRST Bank Limited,https://play.google.com/store/apps/details?id=com.capitalfirst,"Dear Users, we have launched the app keeping in mind our endeavor to serve to the best of our abilities. We have tried our best to keep it simple & easy to use. Kindly provide us feedback, & point out issues if any. We are working hard to incorporate all your thoughts as soon as possible. We are grateful to you.
The founding theme of IDFC FIRST Bank is that there exists a huge unmet & under-served need for financing India’s 50 million MSMEs & its emerging middle class, which can be addressed by using new age technologies instead of using traditional models of financing operating in India since decades.
IDFC FIRST Bank – Loans App
Welcome to the IDFC FIRST Bank – Loans App, your one stop solution for most of your loan financing needs. For existing loan customers of IDFC FIRST Bank, this app eases most of your servicing needs such as loan account details, loan statements, raise customer service requests. You can easily see outstanding dues if any, & such outstanding EMI or overdues can be paid instantly using this app. 
Just login into the app with your IDFC FIRST Bank customer id & password & get access to host of features like:
- Check your Loan Account Status
- Calculate your EMI 
- Pay your EMI online
- Raise a Service Request
- View Latest Offers
- Apply for Instant Loans
- Track your Loan Application
With IDFC FIRST Bank, you can apply for the following loans: 
- Business Loans: Apply for MSME loan from IDFC FIRST Bank to meet your short term working capital needs, or long term loans. 
-- Loan Against Property: IDFC FIRST Bank’s Loan against Property allows you to borrow by mortgaging your property as collateral. 
- Personal Loan: No matter what your financial needs are - unexpected expenses, a medical emergency, school or college admission; whatever the occasion, IDFC FIRST Bank Personal Loans can help you meet your needs.
- Consumer Durable Loan (short term loans for <1 year, no prepayment or foreclosure charges) : Apply for EMI loans without a credit card with 0% interest & low down payment with IDFC FIRST Bank. 
Consumer Durables Financed by IDFC FIRST Bank are: 
- Air Conditioner
- Audio System
- Home Theatre
- Invertor
- Kitchen Appliances
- Microwave
- Television
- Refrigerator
- Washing Machine
- Desktop
- Digital Camera
- Laptop
- Smartphone
- Tablet
- Two Wheeler Loan: Own your very own bike or scooter without any hassle with IDFC FIRST Bank
- Pre-Owned Car Loan: Your dream of owning a car can now become a reality with IDFC FIRST Bank’s quick & easy finance
We at IDFC FIRST Bank are committed to serve you & will always strive to maintain the trust you have placed in us",6.1.7,"November 29, 2019",Minor bug fixes,,,,Mon Dec  9 00:35:54 2019
"Atome Credit-easy, fast, online personal loan","500,000+","9,846",Finance,3.8,in.atome,Atome Credit India,https://play.google.com/store/apps/details?id=in.atome,"All the fees are listed in the app clearly. No other hidden costs.
Annual Percentage Rate (APR): 36%
Monthly interest rate: 3%
Processing fee: 10%-13%
Loan term: 91-180 days
Example
A 3 months loan of ₹ 10,000 
Interest: ₹ 605.91
Processing fee: 10% x ₹ 10,000 = ₹ 1000
GST (18% on processing fee): ₹ 180
Amount Received: ₹8,820
EMI payable per month: ₹ 3535.30
Total payment: ₹ 10,000 + ₹ 605.91= ₹ 10605.91
Easy Credit: This is a personal line of credit that gives you an instant loan up to ₹30,000 whenever you want. No bank visit is required. Once your credit is disbursed to your account, you can withdraw any amount from your credit limit at any time. You pay interest only on borrowed amount. 
Loans: This allows you to borrow up to ₹ 30,000 for a tenure ranging from 3 to 6 months and pay back in easy instalments.
Tired of the complicated procedures of applying bank loans? Install Atome Credit now! All we need is your basic details and banking details to process your loan further.
Atome Credit is an easy, fast and trustworthy Instant Personal Online Loan App. No collateral required!
Online and paperless application process 
Fast approval
Immediate funds transfer to your account
Consolidated Bills in a monthly statement
Available across India
Multiple Repayment options
The sanctioned credit limit gradually increases as you repay on time
Legitimate app complying with all the laws, rules and regulations
Apply for a loan from your phone
Low interest rates
Convenient EMIs
Flexible Repayment - Minimum payment option 
Indian citizen
Above the age of 21 years
Currently employed or with a steady income
PAN card
Aadhaar card
Selfie
Your personal information is completely secure. We have stringent processes in place to protect customer data.
Download and Install the APP.
Register with mobile phone number.
Fill out your basic information.
Upload KYC documents -PAN card, Address Proof and complete KYC verification.
Submit your application.
Just need to wait 24 hours for application approval.
Once your credit is approved, the approved credit limit will be disbursed into your account within minutes.
Facebook:@AtomeCreditIN
Twitter:@atomecreditindia
Mail: cs-india@atomefin.com
Call: 1800 572 6266
Customer Service Support: 9am-6pm (Monday to Friday) and CLOSED on public holidays
L-19, LGF, Kalkaji, NEW DELHI, New Delhi, Delhi, India, 110019",1.1.3,"December 3, 2019","Introducing the all new Atome Credit app:
•	Enjoy our 1-step Aadhaar auto verification
Love our app? Rate us 5 stars! Your feedback keeps us running.",,,,Mon Dec  9 00:35:55 2019
Instant Personal Loan App – RapidRupee,"500,000+","4,356",Finance,3.0,co.afg.rupie,RapidRupee: Best Instant Loan App in India,https://play.google.com/store/apps/details?id=co.afg.rupie,"Get money fast with RapidRupee - one of the best instant loan apps in India. 
Apply in minutes, approval in seconds, money in your account within a couple of hours! Get instant personal loans online - no paperwork, no credit checks, no complex procedures – it’s all completely app-based and extremely easy. Salaried or self-employed, it doesn’t matter – getting a personal loan with RapidRupee is child’s play! 
→ 
:
o Loan amounts from Rs. 1,000 to Rs. 60,000
o Paperless application
o No credit history required
o Interest rate 12% per annum (1% per month)
o Tenures from 2 to 12 months
o Processing fee starts from just Rs. 349/-
→ 
: 
If the principal amount is ₹60,000 and the interest is 12% per annum and processing fee is ₹4,499, and the tenure is 365 days, then the overall cost of the loan is ₹60,000 x 12/100 + ₹4,499 = ₹11,699.
→ 
: 
As one of the best instant loans apps in India, we make it extremely easy to get a loan!
1. Download the app and install it.
2. Fill in the simple form.
3. Upload Documents.
4. Receive approval. 
5. Receive money to your bank account in 2 hours.
→ 
:
o Aadhaar
o PAN
o Selfie
→ 
:
o Indian Citizen
o Aged between 22-59 years
o Salaried or self-employed applicants
→ 
?
 You can use our cash loans for any purpose you like! Including, but limited to the following:
✓ Holiday or Travel Expenses: Last-minute trips are the best and covering the costs is easy with instant online loans from RapidRupee!
✓ Monthly Groceries: Cover your grocery bills with our salary advance loans! 
✓ Medical Expenses: Dealing with urgent medical expenses is easy with our hassle-free instant loans
✓ Household Repair or Renovation: Give your home a makeover and cover the cost with a quick loan from RapidRupee
✓ Rent: Our finance solutions double up as salary advance loans, helping you deal with rent even if your next paycheck is still far away!
✓ School Fees: Get cash loans to cover your child’s schools fees! 
✓ Paying Bills: Got mounting bills and a month-end cash crunch? Cover your outstandings with just a few taps - get an advance salary loan from RapidRupee!
→ 
: 
Currently, we operate in Maharashtra, Karnataka, NCR, Telangana, Tamil Nadu, but we will soon provide instant online loans pan India.
→ 
:
✓ Small personal loans: Get quick personal loans online with amounts up to Rs. 60,000 and repay in 12 months!
✓ Advance salary loans: Borrow money to cover smaller yet urgent needs, repay when your paycheque clears! 
✓ Travel Loans: Give into travel plans, cover the costs with our instant loans! Repay in 2 to 12 months.
✓ Cash Loan: Our cash loans can help you cover everything from monthly grocery bills to a child’s schools fees or even your outstanding bills that need to be cleared!
✓ Loans for self-employed: We provide small personal loans, quick loans, salary advance loans and instant loans to both salaried and self-employed!
→ 
:
Your data is safe with us. It is transferred over a secure HTTPS connection to us, and we do not share it with anyone without your consent. All the transactions are secured via a 128-bit SSL encryption.
→ 
:
For help or any other details about our instant personal loans, you may contact care@rapidrupee.in or call at 022-5002 3220.",1.18.2,"November 20, 2019",Bug fixes,,,,Mon Dec  9 00:35:57 2019
AnyTimeLoan – Instant Personal Loans,"500,000+","4,224",Finance,2.2,com.atl.anytimeloan,AnyTimeLoan.in,https://play.google.com/store/apps/details?id=com.atl.anytimeloan,"On-Demand P2P Lending on the go…
Achieve Complete Financial Freedom with AnyTimeLoan.in
AnyTimeLoan.in (ATL) is a market leader in facilitating on-demand, instant, 24x7 loans to salaried individuals & self-employed individuals (MSME’s); in a 100% paperless and contactless environment by using its proprietary algorithm powered by SMART (Science, Machine Intelligence, Art, Robotics & Advanced Technologies). 
ATL offers unsecured Personal Loans, K12 Education Loans (for primary & secondary school, tuition fees) and MSME Business Loans. The processing time is as quick as 1 minute without the need of any physical documents or collateral or a guarantor. ATL’s mission is to facilitate loans to unbanked / credit starved individuals by connecting them with lenders on a digital platform.
Ever since its inception, ATL brought smiles to thousands of Indian’s who were looking for instant loans to meet their need or to those who were willing to convert their savings into wealth. ATL thrives on the principles of Transparency, Empowerment, Responsiveness, Flexibility and Sustainability and extends loans for as small as INR 1000/- for as low as 1 day at an ROI as low as 0.05% per day; making it an ideal destination for those who look for Convenience and Cost.
Our vision is to maximize returns for its partner lenders and minimize cost for its borrowers via technology. ATL believes that MONEY is worth its value, when MONEY is made available at the time of need.
Read more about ATL: 
https://goo.gl/naIyTx
https://goo.gl/OqqB9J
https://goo.gl/6GtcNN
https://goo.gl/NFqtRg
https://goo.gl/7LMTbg
https://goo.gl/DMh6hd
https://goo.gl/vd9Itd
https://goo.gl/WAcNDu
How it Works:
1. Download & Register at AnyTimeLoan.in (ATL) mobile app via your preferred social media account.
2. Complete ONE TIME registration process (simple 5 steps) & upload basic documents (PAN card, Address proof, Proof of Occupation & Bank statement). Your information will only be used internally (""We love privacy as much as you do"").
3. Submit & enjoy, as our LOBOT™ does the magic for you & conveys outcome, instantly. Raise a request, check your bank for a loan amount that gets credited as quick as 1 minute. we call it, ONE TIME MEMBERSHIP, LIFETIME NO HARDSHIPS ™.
4. Now, avail instant, 24x7 loan on the go from your smart phone and repay on / before loan repayment date to keep enjoying this exclusive facility anytime, from anywhere at just 1 click.
5. Min. Loan Amount: Rs.1000/- to Max. Loan Amount: Rs. 10 lacs
6. Min. Loan Tenure: 1 day to Max. Loan Tenure: 3 years
7. Min. APR: 18% to Max. APR: 54% (inclusive of taxes)
8. Processing Fee: Min. Rs.750/-  (inclusive of taxes)
Why ATL ? Paisa hain toh ATM. Warna, ATL!™
1. 100% unsecured loans for your personal needs, for your child education or for your business needs
2. 100% transparent, no pre-payment charges and no hidden terms
3. 100% online, 24x7 and instant loan for personal or child education or business needs
4. ROI as low as 0.05% per day, loan as small as INR 1000/- and tenure as small as 1 day
5. An instant loan that gets you a smile and also to someone who needs it; the most via ATS (AnyTimeSmile) - Responsible Lending
6. ONE TIME MEMBERSHIP, LIFETIME NO HARDSHIPS!™ - One simple, online application. Our 24x7 access brings you peace and is the best way out of a financial crisis.
7. Scientific and Proven algorithm backed with Risk Pool – Sustainable growth for sustainable wealth.
8. Our thousands of borrowers know more reasons – why ATL when it comes to the instant need
9. Our lenders who turned into Kuber’s know better reasons to choose ATL, when it comes to their savings.
Data security & privacy is a top priority at AnyTimeLoan.in (ATL). Please visit https://www.anytimeloan.in/#/policy for more info.
Please write to us with your valuable feedback and suggestions on info@anytimeloan.in ,AnyTimeLoan.in (ATL) is the trade name of Luharia Technologies Private Limited, which has a valid CoR from RBI in its name.",2.1.12,"December 6, 2019",,,,,Mon Dec  9 00:35:57 2019
"Shubh Loans - Personal Loans, Free Credit Score","1,000,000+","32,370",Finance,4.1,com.datasignstech.lam,Datasigns Technologies,https://play.google.com/store/apps/details?id=com.datasignstech.lam," app is a digital lending platform which not only provides you loans for your personal needs but also generates your personalized credit report. The app gives you insights on how to improve your 
 and get approval for higher loan amounts.
 
1. Complete your Shubh Loans app profile with PAN, Online Bank Statement details
2. Generate your free Shubh Loans Credit Report
3. Apply for loan on the app and get money directly into your account
4. Pay EMIs from your salary account
Top 8 reasons why 
 is the best app for your loan requirements
1. Get loans ranging from ₹25,000 to ₹5,00,000 
2. Instead of looking for education loan, wedding loan, loan for medical expenses and any other specific loan use Shubh Loans, a single app for all your quick loan needs.
3.  Get credit easily by using only a smartphone or a computer.
4. eKYC: Only few documents to be uploaded on the application
5. Convenient long term repayment tenure from 1 to 4 years
6. Interest rate from 18% - 32% depending on customers risk profile and loan tenure. 
On a loan of ₹1,00,000 for 1 year, the EMI will be ₹9,553 and the total interest paid will be ₹14,6367. We provide loans to salaried employees with monthly income greater than ₹12,000
7. Shubh Loans app is available in Kannada, Tamil, Telugu, Marathi, Hindi and English.
8. We are currently operating in the following cities: Bengaluru, Mumbai, Chennai, Hyderabad, Delhi NCR, Ahmadabad, Pune, Chandigarh, Jaipur, Nashik, Mysore and Coimbatore.
Mail: support@shubhloans.com
#loanapp #india #personalloan #fastloan #quickloan",1.39.7,"November 29, 2019","In this release, 
1. We have changed the UI and UX. This release contains all new design.
2. Fixed some bugs.",,,,Mon Dec  9 00:35:57 2019
Creditt - Instant loan online,"500,000+","3,715",Finance,3.6,com.creditt,Credify Technologies Private Limited,https://play.google.com/store/apps/details?id=com.creditt,"Creditt is India’s first fully 
 app provider 
.
User can avail instant loan ranging from ₹ 5000 to ₹ 25000 on the app and once the loan is approved it get disbursed on a real-time bases into the bank account.
No credit history is required and no prepayment charges at all.
Creditt uses a 
 to evaluate the scoring to provide the best experience to the users in the need for an instant loan.
•	Instant loan approval based on eligibility 
•	Money transferred in real-time into the bank account
•	Short tenure loans (1 day to 28 days)
•	No prepayment charges at all
•	Multi-language, we have 9 languages
      o	English
      o	Gujarati
      o	Hindi
      o	Marathi
      o	Bengali
      o	Telugu
      o	Kannada
      o	Tamil
      o	Malayalam
         Mumbai 
         Thane 
         Pune 
         Delhi 
         Gujarat 
         Bangalore 
         Chennai  
         Coimbatore 
         Kolkota 
         Nagpur
         Udaipur
         Mysuru
         Ghaziabad
         Noida
         Gurugram
•	Aadhaar card needed to register
•       Customers will get the loan according to the Address mentioned on their Aadhaar 
        Card
•       Active PAN card needed to apply for loan
•	Register using Aadhaar and mobile number
•	Avail a loan in 4 simple steps
•	On approval, loan amount transferred into the bank account in real-time
•	All the data are secure and safe with us",2.0.4,"November 21, 2019",Improvement & Enhancement,,,,Mon Dec  9 00:35:57 2019
Instant Personal Loan App – MoneyTap,"5,000,000+","199,363",Finance,4.3,com.mycash.moneytap.app,MoneyTap - Asia's 1st Personal Instant Credit Line,https://play.google.com/store/apps/details?id=com.mycash.moneytap.app,"We are India’s first credit line based instant personal loan app offered in partnership with leading banks and NBFCs. Get money instantly with zero collateral and interest rates starting from as low as 13-24.3% pa for 2 to 36 months duration. We offer you the benefits of an easy personal loan and credit card combined. Borrow any amount starting from ₹3000 to ₹5 Lakh and transfer the amount directly to your bank account.
✔️ Our credit line gives you an instant loan online in a 100% paperless process, no bank visit.
✔️ Once your credit line is disbursed by us, you can use any amount from your available credit line
✔️ Shop on 0% EMI for 3 months on Amazon.in*
➡️ 
✔️ You pay interest only on borrowed amount, no interest on the unused amount. 
✔️ 2-36 months flexible EMI tenures
✔️ A collateral-free personal loan app
✔️ Consider it as an early salary loan online
✔️ The fastest bank loan you can get online
✔️ Help friends or family with an emergency cash 
Our service is currently available in 40+ cities: 
●Delhi, NCR (Delhi, New Delhi, Noida, Greater Noida, Faridabad, Ghaziabad, Gurgaon)
●Mumbai (Mumbai, Navi Mumbai, Thane), Pune, Kolhapur, Nagpur, Nashik
●Hyderabad & Secunderabad
●Tirupati
●Lucknow
●Ahmedabad, Vadodara, Anand, Rajkot, Surat, Bharuch
●Haridwar, Dehradun
●Chennai, Coimbatore, Salem, Erode
●Bangalore, Mangalore
●Jaipur, Jodhpur
●Kolkata
●Chandigarh, Mohali, Panchkula, Ambala
●Indore, Bhopal
●Visakhapatnam (Vizag), Vijayawada(Expanding soon!)
●Kochi.
Get an instant loan in simple steps: 
● Apply on the app and get approved in 4 minutes, create your profile, upload docs, check your eligibility and DONE!
● Instantly find out your pre-approved amount
● Only PAN card number required
● Complete KYC verification after finishing your online application. 
● Phone se loan - use it as an urgent personal loan, 📚education, 🚑medical, wedding, 🏡home renovation, mobile, used car, bike or two-wheeler loan, ✈️ travel expenses, pay your rental deposit or loan to friends and other 💵monthly bills 
● Buy home appliances, furniture, and electronics by transferring money from one of the fastest instant cash loan online
●Minimum salary: in-hand salary of ₹20,000/month
●Minimum age: 23 years or above and below 55 yrs
● Aadhar number
● Identity proof (Driving license/Voter id/Passport/Aadhar/PAN)
● Address proof (Driving license/Voter id/Passport/Aadhar/Utility bills/bank statements)
● Original passport photo/selfie
● You can get an instant personal loan online on Aadhaar card. E-sign your application with registered mobile OTP for fast-track application.
● Upon completion, your approved credit limit will be ready to use as quick personal loan anytime.
📑
For ₹1,00,000/- borrowed, with interest rate @ 13% per annum, a user would pay:
-> Processing fee = ₹499 + GST = ₹588/- (Line setup fee to be paid before starting the credit line)
->Interest = ₹13000
= Total amount to be repaid after a year= ₹1,13,588/-
* Interest Rate varies
●100% cash withdrawal from your credit card online
●50-days interest-free period 
Data security & privacy is a top priority at MoneyTap. Our backend APIs comply with mandated security standards and robust protocols which have been tested and certified by our partner bank’s IT team.
Download our personal loan app now & happy Money Tapping! 👆",3.2.7,"December 6, 2019","> Introducing Shop on EMI: Now buy your favourite products at No Cost EMI on Amazon.in, Flipkart, Myntra, MakeMyTrip & Pepperfry*
> Check your EMI, billing and repayment details easily with a revamped 'My Transactions' view.
> View and check your full beneficiary account details on the app for mismatches or changes.
> New cities added: Nasik, Tirupathi, Jodhpur, Lucknow, Ahmedabad, Hoogli, Howrah, Kolkata.
> Track your application status.
> Minor bug fixes.",,,,Mon Dec  9 00:35:57 2019
"Instant Personal Cash Loan, Apply Online - iCredit","100,000+","3,777",Finance,3.9,com.jc.icredit,SARVAYONI ADYAH PROPERTY SERVICES PRIVATE LIMITED,https://play.google.com/store/apps/details?id=com.jc.icredit,"Loan amount: ‎₹ 5,000.00 - ‎₹ 50,000.00
Loan term: 91 days (shortest, including renewal time) - 120 days (longest, including renewal time)
Maximum APR: 20%
Transaction Fee: 0
Other fees: we will charge one time sign fee, service fee(per transaction). Minimum 10%, Maximum 20%
User Requirements
Age : 21+
Interest calculation
If your loan amount is ₹ 10,000, APR is 20%,service fee is 10% and the term is 91 days. on the due date, the amount payable is ₹ 11,498.6 (10,000 * 20% / 365 * 91 + 10,000 + 10,000*10%).
If your loan amount is ₹ 10,000, APR is 20%,service fee is 20% and the term is 91 days. on the due date, the amount payable is ₹ 12,498.6 (10,000 * 20% / 365 * 91 + 10,000 + 10,000*20%).
☛ Who is iCredit?
iCredit is a Fintech service company that provides the fastest cash loans with an easy, fast and safe process for those of you who are in need of additional funds for various needs or sudden needs.
▼ Core features
♠ Low interest personal loans
♥ Online credit loans
♦ Unsecured loans
♣ Instant cash loans
With a professional and experienced team, iCredit will try to understand your needs, your difficulties and serve you wholeheartedly.
With iCredit, you can get additional funds for holidays, buying gadgets and other needs. iCredit offers loans ranging from Rs 5,000.00 to Rs 50,000.00 with easy submission, fast verification, high Passing Rate, and low interest rates.
You are free to increase or decrease the value of your loan according to your needs and income
iCredit will remind you to pay your loan one day before the due date via SMS and telephone reminder from our friendly operator. If it is due and you still haven't paid or get enough funds to pay your loan, you also don't need to worry about being fined because iCredit understands your difficulties. Therefore iCredit allows you to do an extension, by doing an extension you will not be fined.
The method of payment to iCredit is also easy and easy, just open the Application and select the payment menu, you will get an Account or Payment Code to return your loan through ATM, Internet Banking and Mobile Banking.
PHONE: +91 9953020829
EMAIL: service@i-credit.in
WEBSITE: http://www.i-credit.in
ADDRESS: 2, Floor 2, Plot772, Shree Ram Bhavan, Parsi, Colony 4th Road, Parsi Colony, Dadar (E), MUMBAI-400014",1.0.6.1,"October 13, 2019",Modify User Privacy Agreement,,,,Mon Dec  9 00:35:59 2019
Personal Loan App Get Instant Money & Quick Loans,"1,000,000+","59,049",Finance,4.2,in.rebase.app,SmartCoin,https://play.google.com/store/apps/details?id=in.rebase.app,"SmartCoin is India’s instant loan provider for individuals looking for Personal Loans. With over 1,000,000+ installs across India, we at SmartCoin provide personal loans to profiles like Business Owners, Support Executives, Salaried Professionals, with a minimum monthly income of Rs 15000 or more. Click to know more about our 
 
• Minimum APR 29% Maximum Apr 29%.
• Tenure: 91 days to 120 days.
• Instant Personal Loan from Rs.1,000 to Rs.25,000
SmartCoin makes it easier for anyone to borrow instant cash and get loan. You can get kredit instantly with just a few documents and get cash in a flash. The process of getting Instant Personal Loans through our loan app takes a few minutes and money is transferred to your bank account within 2 business days. We believe getting an easy online loan should be a pleasant experience, just like online shopping, and not tiring or embarrassing. SmartCoin is like a friend you can borrow money from without any hesitation just open your Loan App and within a few minutes your are done with application process. With SmartCoin getting Cash Loans have been made easier by making it 100% digital and no offline activity .
SmartCoin se aapko mil sakta hai Instant Loan Rs.1000 se Rs.25,000 tak . Bas App Download kare kuch details fill karen , documents upload karen aur payen loan . SmartCoin se aapko milta hai instant Kredit , Loan Application fill karne k kuch ghanton mai he aapko apne account mai cash tranfer hota hai . Ab aap SmartCoin se Loan prapt kar sakte hai ghar bhaite he kahin se bhi . Loan application ka pura process 100% digital hai . Agar zaroorat ho loan ki Electricity Bills k liye , EMI , personal loan etc k liye t download karen SmartCoin Loan App. 
Indian Resident
Age above 23 years
Monthly Income above Rs.15,000
Paying Utility bills
Small Businesses Loan
Travel Loan
Early Salary
Loan for EMI
CreditCard Refinancing
Instant Online Loan
• Access Personal loans from Rs.1000 to Rs.25,000. 
• Borrow cash loans at your convenience - With just a few clicks, anytime, anywhere get cash online transferred to your bank account.
• Completely Digital Loan: Few documents to upload on the application. Money Tap away !
• No need for physical visits - No filling forms for loans. No long waiting period anymore .Get instant online loans within hours without even visiting the bank. It’s paperless loan and completely e cash
• Repay anytime within the loan duration (no pre-payment penalties). Get your salary early with SmartCoin
• Instant Loan Approval: Your Loan process is approved instantly and money is credited to your account. Fast Loan approval!
• You can also view money you have borrowed earlier and keep a track of all your transactions
We are available PAN India . We have provided loans in all the states and have covered 95% + districts.
1.PAN Card
2.Address Proof
3.Bank Statement 
4.Selfie
• Log in to the Loan App with your Facebook or Google account
• Complete quick online form for your Loan
• Upload a few docs that we require for your Loan Application
• Apply for personal loan, and receive money straight into your bank account
• Display good behavior, build trust and get higher loan limits .
Feedback email: contact@smartcoin.co.in
For any assistance Regarding Repayments etc contact us on: Help@smartcoin.co.in",1.0.8,"December 4, 2019",Bug Fixes,,,,Mon Dec  9 00:36:00 2019
